event_date,event_name,event_location,r_fighter,b_fighter,weight_class,gender,total_rounds,is_title_bout,referee,winner,method,finish_round,time_sec,total_fight_time_sec,r_height,b_height,height_diff,r_reach,b_reach,reach_diff,r_ape_index,b_ape_index,ape_index_diff,r_stance,b_stance,r_weight,b_weight,weight_diff,r_date_of_birth,b_date_of_birth,r_age_at_event,b_age_at_event,age_at_event_diff,r_current_age,b_current_age,current_age_diff,r_wins,b_wins,wins_diff,r_losses,b_losses,losses_diff,r_draws,b_draws,draws_diff,r_win_loss_ratio,b_win_loss_ratio,win_loss_ratio_diff,r_sig_str,b_sig_str,sig_str_diff,r_sig_str_att,b_sig_str_att,sig_str_att_diff,r_sig_str_acc,b_sig_str_acc,sig_str_acc_diff,r_str,b_str,str_diff,r_str_att,b_str_att,str_att_diff,r_str_acc,b_str_acc,str_acc_diff,r_kd,b_kd,kd_diff,r_head,b_head,head_diff,r_body,b_body,body_diff,r_leg,b_leg,leg_diff,r_distance,b_distance,distance_diff,r_clinch,b_clinch,clinch_diff,r_ground,b_ground,ground_diff,r_td,b_td,td_diff,r_td_att,b_td_att,td_att_diff,r_td_acc,b_td_acc,td_acc_diff,r_sub_att,b_sub_att,sub_att_diff,r_rev,b_rev,rev_diff,r_ctrl_sec,b_ctrl_sec,ctrl_sec_diff,r_pro_SLpM,b_pro_SLpM,pro_SLpM_diff,r_pro_sig_str_acc,b_pro_sig_str_acc,pro_sig_str_acc_diff,r_pro_SApM,b_pro_SApM,pro_SApM_diff,r_pro_str_def,b_pro_str_def,pro_str_def_diff,r_pro_td_avg,b_pro_td_avg,pro_td_avg_diff,r_pro_td_acc,b_pro_td_acc,pro_td_acc_diff,r_pro_td_def,b_pro_td_def,pro_td_def_diff,r_pro_sub_avg,b_pro_sub_avg,pro_sub_avg_diff,r_name,b_name
4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia",Ian Entwistle,Alejandro Perez,Bantamweight,Men,3,0,Grant Waterman,Blue,KO/TKO,1,244,244,65,66,-1,,67,,,1.02,,Orthodox,Orthodox,135,135,0,11/19/1986,9/2/1989,29,26,3,38,35,3,9,23,-14,3,9,-6,0,1,-1,3,2.56,0.44,0,48,-48,2,67,-65,0,0.72,-0.72,0,87,-87,2,115,-113,0,0.76,-0.76,0,0,0,0.33,1,-0.67,0.34,0,0.34,0.33,0,0.33,0.33,0.04,0.29,0.34,0,0.34,0.33,0.95,-0.62,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,13,106,-93,0.11,3.45,-3.34,0.07,0.35,-0.28,7.36,3.18,4.18,0.31,0.61,-0.3,0,0.54,-0.54,0,0.22,-0.22,0,0.7,-0.7,12.1,0.3,11.8,Ian Entwistle,Alejandro Perez
4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia",Mairbek Taisumov,Damir Hadzovic,Lightweight,Men,3,0,,Red,KO/TKO,1,224,224,69,69,0,73,70,3,1.06,1.01,0.04,Orthodox,Orthodox,155,155,0,8/8/1988,8/8/1986,27,29,-2,36,38,-2,27,14,13,6,8,-2,0,0,0,4.5,1.75,2.75,25,11,14,59,43,16,0.42,0.26,0.16,25,11,14,59,43,16,0.42,0.26,0.16,1,0,1,0.72,0.81,-0.09,0.04,0.09,-0.05,0.24,0.09,0.15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2.98,3.34,-0.36,0.39,0.47,-0.08,3.03,3.74,-0.71,0.64,0.59,0.05,1.34,0.91,0.43,0.63,0.54,0.09,0.88,0.34,0.54,0,0.1,-0.1,Mairbek Taisumov,Damir Hadzovic
4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia",Filip Pejic,Damian Stasiak,Bantamweight,Men,3,0,Marc Goddard,Blue,Submission,1,136,136,68,65,3,,70,,,1.08,,Orthodox,Orthodox,135,135,0,7/21/1992,2/20/1990,23,26,-3,33,35,-2,12,10,2,2,6,-4,2,0,2,6,1.67,4.33,0,2,-2,2,3,-1,0,0.67,-0.67,2,3,-1,4,5,-1,0.5,0.6,-0.1,0,0,0,0.33,0.5,-0.17,0.34,0,0.34,0.33,0.5,-0.17,0.33,0.5,-0.17,0.34,0,0.34,0.33,0.5,-0.17,0,2,-2,0,2,-2,0,1,-1,0,1,-1,0,0,0,22,102,-80,0,1.86,-1.86,0,0.36,-0.36,0.88,3.1,-2.22,0.33,0.52,-0.19,0,2.64,-2.64,0,0.35,-0.35,0,0.43,-0.43,0,0.6,-0.6,Filip Pejic,Damian Stasiak
4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia",Robert Whiteford,Lucas Martins,Featherweight,Men,3,0,Leon Roberts,Blue,Decision,3,300,900,69,72,-3,69,72,-3,1,1,0,Southpaw,Southpaw,145,145,0,4/12/1983,11/11/1988,32,27,5,42,36,6,14,19,-5,4,3,1,0,0,0,3.5,6.33,-2.83,45,30,15,99,87,12,0.45,0.34,0.11,90,31,59,158,88,70,0.57,0.35,0.22,0,0,0,0.44,0.66,-0.22,0.31,0.13,0.18,0.24,0.2,0.04,0.91,0.96,-0.05,0.08,0.03,0.05,0,0,0,1,0,1,4,0,4,0.25,0,0.25,0,0,0,0,0,0,96,0,96,2.33,2.87,-0.54,0.46,0.35,0.11,1.99,4.14,-2.15,0.62,0.6,0.02,1.9,0,1.9,0.3,0,0.3,0.45,0.76,-0.31,0,0.5,-0.5,Robert Whiteford,Lucas Martins
4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia",Jared Cannonier,Cyril Asker,Heavyweight,Men,3,0,Grant Waterman,Red,KO/TKO,1,164,164,71,72,-1,77,74,3,1.08,1.03,0.06,Switch,Orthodox,185,247,-62,3/16/1984,12/24/1985,32,30,2,41,39,2,18,9,9,8,4,4,0,0,0,2.25,2.25,0,27,13,14,34,39,-5,0.79,0.33,0.46,27,13,14,34,39,-5,0.79,0.33,0.46,1,0,1,0.55,0.76,-0.21,0.33,0.23,0.1,0.11,0,0.11,0.62,0.92,-0.3,0.14,0.07,0.07,0.22,0,0.22,0,0,0,0,3,-3,0,0,0,0,0,0,0,0,0,6,40,-34,4.6,3.35,1.25,0.5,0.39,0.11,4.49,5.82,-1.33,0.56,0.35,0.21,0.46,4.41,-3.95,0.44,0.62,-0.18,0.64,1,-0.36,0,0.9,-0.9,Jared Cannonier,Cyril Asker
4/10/2016,UFC Fight Night: Rothwell vs Dos Santos,"Zagreb, Croatia",Alessio Di Chirico,Bojan Velickovic,Middleweight,Men,3,0,Kevin Sataki,Blue,Decision,3,300,900,72,72,0,74,76,-2,1.03,1.06,-0.03,Orthodox,Southpaw,185,170,15,12/12/1989,12/18/1988,26,27,-1,35,36,-1,13,15,-2,7,6,1,0,1,-1,1.86,2.5,-0.64,65,45,20,148,135,13,0.44,0.33,0.11,78,56,22,161,148,13,0.48,0.38,0.1,0,0,0,0.61,0.35,0.26,0.24,0.2,0.04,0.13,0.44,-0.31,0.93,0.95,-0.02,0.03,0.04,-0.01,0.03,0,0.03,2,1,1,3,5,-2,0.67,0.2,0.47,0,1,-1,0,1,-1,27,46,-19,3.32,2.18,1.14,0.39,0.34,0.05,3.44,2.31,1.13,0.61,0.57,0.04,1.46,0.67,0.79,0.39,0.25,0.14,0.83,0.55,0.28,0,0.5,-0.5,Alessio Di Chirico,Bojan Velickovic
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Glover Teixeira,Rashad Evans,Light Heavyweight,Men,5,0,Herb Dean,Red,KO/TKO,1,108,108,74,72,2,76,75,1,1.03,1.04,-0.01,Orthodox,Orthodox,205,205,0,10/28/1979,9/25/1979,36,36,0,45,45,0,33,19,14,9,8,1,0,1,-1,3.67,2.38,1.29,6,7,-1,17,14,3,0.35,0.5,-0.15,7,8,-1,18,15,3,0.39,0.53,-0.14,1,0,1,0.83,1,-0.17,0.16,0,0.16,0,0,0,0.5,0.71,-0.21,0.33,0.28,0.05,0.16,0,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,-5,3.73,2.14,1.59,0.49,0.37,0.12,4.43,2.42,2.01,0.51,0.63,-0.12,2.11,2.98,-0.87,0.33,0.44,-0.11,0.6,0.73,-0.13,0.9,0,0.9,Glover Teixeira,Rashad Evans
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Rose Namajunas,Tecia Pennington,Women's Strawweight,Women,3,0,Dan Miragliotta,Red,Decision,3,300,900,65,61,4,65,60,5,1,0.98,0.02,Orthodox,Orthodox,125,115,10,6/29/1992,8/16/1989,23,26,-3,33,35,-2,15,15,0,7,7,0,0,0,0,2.14,2.14,0,46,61,-15,156,121,35,0.29,0.5,-0.21,48,93,-45,160,155,5,0.3,0.6,-0.3,0,0,0,0.58,0.32,0.26,0.32,0.21,0.11,0.08,0.45,-0.37,0.89,0.83,0.06,0,0.14,-0.14,0.1,0.01,0.09,2,0,2,4,1,3,0.5,0,0.5,0,0,0,0,0,0,80,45,35,3.6,4.78,-1.18,0.41,0.48,-0.07,3.38,3.48,-0.1,0.63,0.61,0.02,1.49,0.54,0.95,0.5,0.13,0.37,0.62,0.62,0,0.4,0.1,0.3,Rose Namajunas,Tecia Pennington
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Khabib Nurmagomedov,Darrell Horcher,Catch Weight,Men,3,0,James Warring,Red,KO/TKO,2,218,518,70,70,0,70,70,0,1,1,0,Orthodox,Southpaw,155,155,0,9/20/1988,7/28/1987,27,28,-1,36,38,-2,29,13,16,0,4,-4,0,0,0,29,3.25,25.75,75,6,69,105,27,78,0.71,0.22,0.49,107,18,89,139,42,97,0.77,0.43,0.34,0,0,0,0.97,0.66,0.31,0,0.16,-0.16,0.02,0.16,-0.14,0.04,0.83,-0.79,0.01,0,0.01,0.94,0.16,0.78,2,0,2,3,0,3,0.67,0,0.67,0,0,0,0,0,0,332,0,332,4.1,2.05,2.05,0.48,0.44,0.04,1.75,4.21,-2.46,0.65,0.39,0.26,5.32,0.35,4.97,0.48,0.5,-0.02,0.84,0.47,0.37,0.8,0.7,0.1,Khabib Nurmagomedov,Darrell Horcher
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Cub Swanson,Hacran Dias,Featherweight,Men,3,0,Herb Dean,Red,Decision,3,300,900,68,68,0,70,69,1,1.03,1.01,0.01,Orthodox,Orthodox,145,155,-10,11/2/1983,6/16/1984,32,31,1,41,41,0,30,23,7,14,6,8,0,1,-1,2.14,3.83,-1.69,83,55,28,148,131,17,0.56,0.42,0.14,95,58,37,161,136,25,0.59,0.43,0.16,2,0,2,0.43,0.67,-0.24,0.27,0.09,0.18,0.28,0.23,0.05,0.63,0.98,-0.35,0.02,0.01,0.01,0.33,0,0.33,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,176,0,176,4.79,2.08,2.71,0.51,0.41,0.1,4,3.31,0.69,0.59,0.55,0.04,1.01,2.5,-1.49,0.5,0.39,0.11,0.63,0.76,-0.13,0.4,0.5,-0.1,Cub Swanson,Hacran Dias
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Beneil Dariush,Michael Chiesa,Lightweight,Men,3,0,Dan Miragliotta,Blue,Submission,2,80,380,70,73,-3,72,75,-3,1.03,1.03,0,Southpaw,Southpaw,155,170,-15,5/6/1989,12/7/1987,26,28,-2,36,37,-1,23,19,4,6,7,-1,1,0,1,3.83,2.71,1.12,27,11,16,53,52,1,0.51,0.21,0.3,27,12,15,53,53,0,0.51,0.23,0.28,0,0,0,0.4,0.63,-0.23,0.14,0.09,0.05,0.44,0.27,0.17,0.88,0.81,0.07,0.11,0.18,-0.07,0,0,0,1,1,0,4,2,2,0.25,0.5,-0.25,0,2,-2,0,0,0,60,76,-16,3.78,2.03,1.75,0.49,0.4,0.09,2.61,1.73,0.88,0.57,0.57,0,2.12,3.05,-0.93,0.38,0.47,-0.09,0.82,0.67,0.15,0.8,1,-0.2,Beneil Dariush,Michael Chiesa
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Bethe Correia,Raquel Pennington,Bantamweight,Women,3,0,James Warring,Blue,Decision,3,300,900,65,67,-2,64,67,-3,0.98,1,-0.02,Orthodox,Orthodox,135,135,0,6/22/1983,9/5/1988,32,27,5,42,36,6,11,16,-5,6,10,-4,1,0,1,1.83,1.6,0.23,66,75,-9,171,130,41,0.39,0.58,-0.19,99,84,15,209,139,70,0.47,0.6,-0.13,0,0,0,0.68,0.6,0.08,0.19,0.29,-0.1,0.12,0.1,0.02,0.71,0.61,0.1,0.28,0.38,-0.1,0,0,0,0,0,0,1,4,-3,0,0,0,0,0,0,0,0,0,125,63,62,4.37,4.1,0.27,0.43,0.49,-0.06,4.93,3.32,1.61,0.56,0.61,-0.05,0.39,0.83,-0.44,0.18,0.27,-0.09,0.85,0.62,0.23,0,0.6,-0.6,Bethe Correia,Raquel Pennington
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Court McGee,Santiago Ponzinibbio,Welterweight,Men,3,0,Herb Dean,Blue,KO/TKO,1,255,255,71,72,-1,75,73,2,1.06,1.01,0.04,Orthodox,Orthodox,170,170,0,12/12/1984,9/26/1986,31,29,2,40,38,2,23,31,-8,14,9,5,0,0,0,1.64,3.44,-1.8,35,38,-3,95,73,22,0.37,0.52,-0.15,37,39,-2,98,74,24,0.38,0.53,-0.15,0,1,-1,0.74,0.89,-0.15,0.11,0,0.11,0.14,0.1,0.04,0.97,0.81,0.16,0.02,0.1,-0.08,0,0.07,-0.07,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,13,8,5,4.5,4.78,-0.28,0.36,0.41,-0.05,3.65,4.68,-1.03,0.6,0.61,-0.01,1.78,0.6,1.18,0.24,0.27,-0.03,0.7,0.71,-0.01,0.5,0,0.5,Court McGee,Santiago Ponzinibbio
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Randy Brown,Michael Graves,Welterweight,Men,3,0,Dan Miragliotta,Blue,Submission,2,151,451,75,70,5,78,71,7,1.04,1.01,0.03,Orthodox,Orthodox,170,170,0,7/8/1990,1/8/1991,25,25,0,35,34,1,20,6,14,6,0,6,0,1,-1,3.33,6,-2.67,10,11,-1,19,22,-3,0.53,0.5,0.03,24,26,-2,35,40,-5,0.69,0.65,0.04,0,0,0,0.7,0.9,-0.2,0.3,0.09,0.21,0,0,0,0.3,0,0.3,0.6,0.18,0.42,0.1,0.81,-0.71,0,2,-2,1,7,-6,0,0.29,-0.29,1,1,0,0,0,0,62,329,-267,4.47,1.25,3.22,0.47,0.54,-0.07,3.26,1.47,1.79,0.54,0.58,-0.04,0.79,4.8,-4.01,0.39,0.52,-0.13,0.73,0.66,0.07,0.6,0.4,0.2,Randy Brown,Michael Graves
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",John Dodson,Manvel Gamburyan,Bantamweight,Men,3,0,James Warring,Red,KO/TKO,1,37,37,63,65,-2,66,67,-1,1.05,1.03,0.02,Orthodox,Orthodox,135,135,0,9/26/1984,5/8/1981,31,34,-3,40,44,-4,22,15,7,12,10,2,0,0,0,1.83,1.5,0.33,16,2,14,19,2,17,0.84,1,-0.16,18,2,16,21,3,18,0.86,0.67,0.19,1,0,1,0.93,0.5,0.43,0.06,0,0.06,0,0.5,-0.5,0.31,1,-0.69,0.56,0,0.56,0.12,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3.2,2.13,1.07,0.4,0.41,-0.01,3.58,2.83,0.75,0.61,0.55,0.06,0.71,3.26,-2.55,0.28,0.34,-0.06,0.82,0.69,0.13,0,0.7,-0.7,John Dodson,Manvel Gamburyan
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Oluwale Bamgbose,Cezar Ferreira,Middleweight,Men,3,0,Herb Dean,Blue,Decision,3,300,900,71,73,-2,78,78,0,1.1,1.07,0.03,Switch,Southpaw,185,185,0,8/4/1987,2/15/1985,28,31,-3,37,40,-3,6,13,-7,4,8,-4,0,0,0,1.5,1.62,-0.12,20,26,-6,51,58,-7,0.39,0.45,-0.06,66,62,4,107,99,8,0.62,0.63,-0.01,1,0,1,0.65,0.8,-0.15,0.15,0.03,0.12,0.2,0.15,0.05,0.6,0.3,0.3,0,0,0,0.4,0.69,-0.29,0,3,-3,0,5,-5,0,0.6,-0.6,0,0,0,0,0,0,54,411,-357,2.45,1.9,0.55,0.48,0.42,0.06,2.7,2.44,0.26,0.55,0.53,0.02,0.94,2.69,-1.75,0.33,0.53,-0.2,0.37,0.84,-0.47,0,0.5,-0.5,Oluwale Bamgbose,Cezar Ferreira
4/16/2016,UFC on FOX: Teixeira vs Evans,"Tampa, Florida, USA",Elizeu Zaleski dos Santos,Omari Akhmedov,Welterweight,Men,3,0,Dan Miragliotta,Red,KO/TKO,3,183,783,71,72,-1,73,73,0,1.03,1.01,0.01,Orthodox,Orthodox,170,185,-15,12/11/1986,10/12/1987,29,28,1,38,37,1,25,21,4,9,6,3,1,1,0,2.78,3.5,-0.72,72,36,36,146,105,41,0.49,0.34,0.15,78,57,21,152,129,23,0.51,0.44,0.07,0,0,0,0.69,0.77,-0.08,0.25,0.16,0.09,0.05,0.05,0,0.48,0.61,-0.13,0.5,0.3,0.2,0.01,0.08,-0.07,0,3,-3,3,7,-4,0,0.43,-0.43,1,1,0,1,0,1,171,79,92,4.26,2.97,1.29,0.41,0.34,0.07,3.52,2.84,0.68,0.56,0.55,0.01,0.75,2.58,-1.83,0.2,0.45,-0.25,0.68,0.65,0.03,0.5,0.2,0.3,Elizeu Zaleski dos Santos,Omari Akhmedov
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Jon Jones,Ovince Saint Preux,Light Heavyweight,Men,5,1,Herb Dean,Red,Decision,5,300,1500,76,75,1,84,80,4,1.11,1.07,0.04,Orthodox,Southpaw,248,205,43,7/19/1987,4/8/1983,28,33,-5,38,42,-4,28,27,1,1,18,-17,0,0,0,28,1.5,26.5,105,57,48,157,160,-3,0.67,0.36,0.31,111,58,53,163,161,2,0.68,0.36,0.32,0,0,0,0.33,0.5,-0.17,0.22,0.21,0.01,0.43,0.28,0.15,0.72,0.8,-0.08,0.1,0.19,-0.09,0.17,0,0.17,3,0,3,5,0,5,0.6,0,0.6,0,0,0,0,0,0,235,0,235,4.38,3.03,1.35,0.58,0.47,0.11,2.24,3.33,-1.09,0.64,0.47,0.17,1.89,1.09,0.8,0.45,0.36,0.09,0.95,0.67,0.28,0.5,0.5,0,Jon Jones,Ovince Saint Preux
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Demetrious Johnson,Henry Cejudo,Flyweight,Men,5,1,John McCarthy,Red,KO/TKO,1,169,169,63,64,-1,66,64,2,1.05,1,0.05,Orthodox,Orthodox,125,135,-10,8/13/1986,2/9/1987,29,29,0,38,38,0,27,16,11,3,5,-2,1,0,1,9,3.2,5.8,21,6,15,33,17,16,0.64,0.35,0.29,35,8,27,47,19,28,0.74,0.42,0.32,1,0,1,0.47,0.16,0.31,0.42,0.5,-0.08,0.09,0.33,-0.24,0.28,0.33,-0.05,0.71,0.66,0.05,0,0,0,0,1,-1,0,1,-1,0,1,-1,0,0,0,0,0,0,16,33,-17,3.43,3.82,-0.39,0.54,0.47,0.07,1.66,3.46,-1.8,0.67,0.59,0.08,3.35,1.84,1.51,0.56,0.31,0.25,0.65,0.76,-0.11,0.5,0.1,0.4,Demetrious Johnson,Henry Cejudo
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Anthony Pettis,Edson Barboza,Lightweight,Men,3,0,Herb Dean,Blue,Decision,3,300,900,70,71,-1,72,75,-3,1.03,1.06,-0.03,Orthodox,Orthodox,155,155,0,1/27/1987,1/21/1986,29,30,-1,38,39,-1,24,24,0,10,12,-2,0,0,0,2.4,2,0.4,48,73,-25,131,164,-33,0.37,0.45,-0.08,48,73,-25,131,164,-33,0.37,0.45,-0.08,0,0,0,0.72,0.36,0.36,0.1,0.2,-0.1,0.16,0.42,-0.26,1,1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3.05,4.11,-1.06,0.47,0.44,0.03,3.44,4.65,-1.21,0.54,0.56,-0.02,0.61,0.45,0.16,0.5,0.5,0,0.6,0.72,-0.12,1.1,0.1,1,Anthony Pettis,Edson Barboza
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Robert Whittaker,Rafael Natal,Middleweight,Men,3,0,John McCarthy,Red,Decision,3,300,900,72,72,0,73,77,-4,1.01,1.07,-0.06,Orthodox,Orthodox,185,185,0,12/20/1990,12/25/1982,25,33,-8,34,42,-8,27,21,6,9,9,0,0,1,-1,3,2.33,0.67,89,62,27,176,137,39,0.51,0.45,0.06,92,63,29,179,138,41,0.51,0.46,0.05,0,0,0,0.57,0.58,-0.01,0.11,0.06,0.05,0.31,0.35,-0.04,0.93,0.98,-0.05,0.02,0.01,0.01,0.04,0,0.04,0,0,0,0,4,-4,0,0,0,0,0,0,0,0,0,2,0,2,4.39,3.1,1.29,0.43,0.47,-0.04,3.36,2.48,0.88,0.59,0.57,0.02,0.73,2.55,-1.82,0.38,0.34,0.04,0.82,0.77,0.05,0,0.5,-0.5,Robert Whittaker,Rafael Natal
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Yair Rodriguez,Andre Fili,Featherweight,Men,3,0,Dan Miragliotta,Red,KO/TKO,2,135,435,71,71,0,71,74,-3,1,1.04,-0.04,Orthodox,Orthodox,145,145,0,10/6/1992,6/25/1990,23,25,-2,32,35,-3,21,24,-3,6,12,-6,0,0,0,3.5,2,1.5,25,11,14,53,31,22,0.47,0.35,0.12,39,20,19,68,40,28,0.57,0.5,0.07,1,0,1,0.44,0.54,-0.1,0.28,0.36,-0.08,0.28,0.09,0.19,0.64,0.81,-0.17,0,0,0,0.36,0.18,0.18,2,1,1,2,2,0,1,0.5,0.5,0,0,0,0,0,0,234,7,227,4.65,3.84,0.81,0.46,0.37,0.09,3.78,4.15,-0.37,0.52,0.51,0.01,0.71,2.17,-1.46,0.29,0.44,-0.15,0.59,0.7,-0.11,0.6,0.2,0.4,Yair Rodriguez,Andre Fili
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Sergio Pettis,Chris Kelades,Flyweight,Men,3,0,Mark Smith,Red,Decision,3,300,900,66,67,-1,69,68,1,1.05,1.01,0.03,Orthodox,Orthodox,125,125,0,8/18/1993,2/21/1981,22,35,-13,31,44,-13,18,9,9,5,3,2,0,0,0,3.6,3,0.6,61,35,26,112,112,0,0.54,0.31,0.23,85,69,16,140,148,-8,0.61,0.47,0.14,0,0,0,0.86,0.62,0.24,0.01,0.2,-0.19,0.11,0.17,-0.06,0.86,0.6,0.26,0.11,0.34,-0.23,0.01,0.05,-0.04,2,1,1,10,7,3,0.2,0.14,0.06,0,0,0,1,0,1,295,115,180,3.88,2.4,1.48,0.37,0.43,-0.06,2.91,2.64,0.27,0.65,0.48,0.17,0.85,1.04,-0.19,0.4,0.18,0.22,0.67,0.53,0.14,0.4,0.3,0.1,Sergio Pettis,Chris Kelades
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Danny Roberts,Dominique Steele,Welterweight,Men,3,0,Herb Dean,Red,Decision,3,300,900,73,70,3,74,74,0,1.01,1.06,-0.04,Southpaw,Orthodox,170,170,0,7/14/1987,1/27/1988,28,28,0,38,37,1,18,14,4,8,9,-1,0,0,0,2.25,1.56,0.69,60,34,26,112,75,37,0.54,0.45,0.09,66,56,10,119,98,21,0.55,0.57,-0.02,0,1,-1,0.56,0.58,-0.02,0.38,0.32,0.06,0.05,0.08,-0.03,0.45,0.35,0.1,0.38,0.55,-0.17,0.16,0.08,0.08,0,6,-6,0,14,-14,0,0.43,-0.43,0,0,0,0,0,0,65,459,-394,3.18,2.32,0.86,0.39,0.49,-0.1,3.73,2.42,1.31,0.5,0.5,0,0.24,2.95,-2.71,0.09,0.42,-0.33,0.57,0.76,-0.19,0.2,0,0.2,Danny Roberts,Dominique Steele
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Carla Esparza,Juliana Lima,Women's Strawweight,Women,3,0,John McCarthy,Red,Decision,3,300,900,61,65,-4,63,65,-2,1.03,1,0.03,Orthodox,Orthodox,115,115,0,10/10/1987,3/15/1982,28,34,-6,37,43,-6,20,9,11,8,5,3,0,0,0,2.5,1.8,0.7,28,26,2,42,43,-1,0.67,0.6,0.07,130,56,74,167,76,91,0.78,0.74,0.04,0,0,0,0.53,0.69,-0.16,0.46,0.26,0.2,0,0.03,-0.03,0.17,0.26,-0.09,0.03,0.19,-0.16,0.78,0.53,0.25,5,0,5,7,3,4,0.71,0,0.71,0,0,0,0,2,-2,575,134,441,2.19,1.94,0.25,0.39,0.44,-0.05,2.87,2.11,0.76,0.54,0.55,-0.01,3.28,1.72,1.56,0.36,0.31,0.05,0.47,0.7,-0.23,0.3,0,0.3,Carla Esparza,Juliana Lima
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Glaico Franca Moreira,James Vick,Lightweight,Men,3,0,Dan Miragliotta,Blue,Decision,3,300,900,72,75,-3,77,76,1,1.07,1.01,0.06,Orthodox,Orthodox,155,155,0,2/28/1991,2/23/1987,25,29,-4,34,38,-4,15,13,2,5,5,0,0,0,0,3,2.6,0.4,39,94,-55,114,172,-58,0.34,0.55,-0.21,67,140,-73,145,218,-73,0.46,0.64,-0.18,0,0,0,0.51,0.87,-0.36,0.17,0.09,0.08,0.3,0.03,0.27,0.97,1,-0.03,0,0,0,0.02,0,0.02,4,0,4,10,0,10,0.4,0,0.4,0,0,0,0,0,0,329,37,292,2.35,4.13,-1.78,0.42,0.39,0.03,3.46,3.31,0.15,0.47,0.6,-0.13,2.68,0.26,2.42,0.42,0.33,0.09,0.76,0.57,0.19,0.3,0.7,-0.4,Glaico Franca Moreira,James Vick
4/23/2016,UFC 197: Jones vs Saint Preux,"Las Vegas, Nevada, USA",Walt Harris,Cody East,Heavyweight,Men,3,0,Mark Smith,Red,KO/TKO,1,258,258,77,75,2,77,,,1,,,Southpaw,Orthodox,250,245,5,6/10/1983,6/29/1988,32,27,5,42,37,5,13,12,1,10,3,7,0,0,0,1.3,4,-2.7,31,26,5,58,62,-4,0.53,0.42,0.11,40,26,14,69,62,7,0.58,0.42,0.16,1,0,1,0.8,0.61,0.19,0.12,0.11,0.01,0.06,0.26,-0.2,0.41,0.84,-0.43,0.12,0.15,-0.03,0.45,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,-39,3.05,4.15,-1.1,0.39,0.43,-0.04,3.33,7.32,-3.99,0.54,0.4,0.14,0.29,3.97,-3.68,0.28,1,-0.72,0.7,0.16,0.54,0.1,0,0.1,Walt Harris,Cody East
